Post_Date,Organization,Organization_Link,Posts,Is_Walkin,Qualification,Experience_Type,Last_Date,Days_Left,Job_Type
24-04-2025,Chhattisgarh Public Service Commission (CGPSC),https://linkingsky.com/government-exams/STATE_PSC/cgpsc-recruitment.html,"21 Psychiatry Specialist, Pathology Specialist and Various",False,Doctors,Fresher,Today,,Regular
23-04-2025,Saha Institute of Nuclear Physics (SINP Kolkata),https://linkingsky.com/government-exams/Teaching_Jobs/sinp-kolkata-recruitment.html,15 Associate Professor (Department of Atomic Energy),False,Post Graduates,Experience,16-06-2025,,Regular
19-04-2025,Sastra University,https://linkingsky.com/government-exams/Teaching_Jobs/sastra-university-recruitment.html,1 Junior Research Fellow,False,"Post Graduates,Engineers",Fresher,28-08-2025,,Regular
11-04-2025,All India Institute of Medical Sciences Delhi (AIIMS Delhi),https://linkingsky.com/government-exams/psu-jobs/aiims-delhi-recruitment.html,265 Assistant Professor,False,Doctors,Experience,14-06-2025,,Top Job
08-04-2025,Saha Institute of Nuclear Physics (SINP Kolkata),https://linkingsky.com/government-exams/Teaching_Jobs/sinp-kolkata-recruitment.html,1 Research Associates,False,Post Graduates,Fresher,14-06-2025,,Regular
07-04-2025,Jharkhand Staff Selection Commission (JSSC),https://linkingsky.com/government-exams/SSC/jharkhand-ssc-recruitment.html,23 Scientific Assistant,False,"Servicemen,Post Graduates",Fresher,02-06-2025,,Top Job
07-04-2025,Tata Memorial Centre Hospital (TMC Hospital),https://linkingsky.com/government-exams/psu-jobs/tata-memorial-hospital-recruitment.html,26 Senior Resident (HBCH/MPMMCC Varanasi) (Walkin),True,Doctors,Fresher,31-05-2025,4.0,Regular
12-02-2025,All India Institutes of Medical Sciences Deoghar (AIIMS Deoghar),https://linkingsky.com/government-exams/psu-jobs/all-india-institutes-of-medical-sciences-deoghar-aiims-deoghar-recruitment.html,104 Senior Resident,False,Doctors,Fresher,15-07-2025,,Regular
17-01-2025,All India Institutes of Medical Sciences Deoghar (AIIMS Deoghar),https://linkingsky.com/government-exams/psu-jobs/all-india-institutes-of-medical-sciences-deoghar-aiims-deoghar-recruitment.html,107 Senior Resident,False,Doctors,Fresher,10-06-2025,,Regular
07-01-2025,Indian Institute of Technology Bombay (IIT Bombay),https://linkingsky.com/government-exams/Teaching_Jobs/iit-bombay-recruitment.html,Foreign Faculty and Post Doctoral Fellows (Recruitment Drive for Foreign Nationals),False,Post Graduates,"Fresher,Experience",31-12-2025,,Regular
17-04-2025,National Aerospace Laboratories (NAL Bangalore),https://linkingsky.com/government-exams/psu-jobs/nal-recruitment.html,26 Jr Secretariat Assistant and Junior Stenographer,False,"Intermediate,Servicemen",Fresher,20-05-2025,,Top Job
17-04-2025,National Aerospace Laboratories (NAL Bangalore),https://linkingsky.com/government-exams/psu-jobs/nal-recruitment.html,2 Hindi Officer and Junior Hindi Translator,False,Post Graduates,"Fresher,Experience",20-05-2025,,Regular
17-04-2025,State Health Society Bihar (SHS Bihar),https://linkingsky.com/government-exams/psu-jobs/state-health-society-bihar-recruitment.html,4500 Community Health Officer,False,Doctors,Fresher,26-05-2025,,Top Job
17-04-2025,Maulana Abul Kalam Azad University of Technology (MAKAUT),https://linkingsky.com/government-exams/Teaching_Jobs/maulana-abul-kalam-azad-university-of-technology-makaut-recruitment.html,2 Project Associate I,False,Post Graduates,Fresher,16-05-2025,1.0,Regular
17-04-2025,Meghalaya Public Service Commission (Meghalaya PSC),https://linkingsky.com/government-exams/STATE_PSC/meghalaya-psc-recruitment.html,3 Library Assistant,False,"Intermediate,Diploma",Fresher,17-05-2025,2.0,Regular
17-04-2025,Bihar Staff Selection Commission (BSSC),https://linkingsky.com/government-exams/SSC/bihar-ssc-recruitment.html,56 Welfare Organiser and Lower Division Clerk,False,Intermediate,Fresher,21-05-2025,,Top Job
17-04-2025,Gujarat State Electricity Corporation Limited (GSECL),https://linkingsky.com/government-exams/psu-jobs/gsecl-recruitment.html,"36 Nurse, Junior Engineer and Various",False,"Graduates,Post Graduates,Engineers,Doctors","Fresher,Experience",19-05-2025,4.0,Top Job
17-04-2025,Uttarakhand Subordinate Service Selection Commission (UKSSSC),https://linkingsky.com/government-exams/psu-jobs/uttarakhand-sssc-recruitment.html,45 Assistant Inspector/Assistant Development Officer,False,Graduates,Fresher,16-05-2025,1.0,Top Job
15-04-2025,Sainik School Goalpara,https://linkingsky.com/government-exams/Teaching_Jobs/sainik-school-goalpara-recruitment.html,"12 TGT, Band Master, Coach and Various (Walkin)",True,"Matriculation,Graduates,Diploma",Fresher,21-05-2025,,Regular
15-04-2025,Raman Research Institute Bangalore (RRI Bangalore),https://linkingsky.com/government-exams/Teaching_Jobs/rri-recruitment.html,2 Senior Project Associate,False,Engineers,Experience,Today,,Regular
15-04-2025,Raman Research Institute Bangalore (RRI Bangalore),https://linkingsky.com/government-exams/Teaching_Jobs/rri-recruitment.html,2 Research Associate,False,Post Graduates,Fresher,Today,,Regular
15-04-2025,Indian Institute of Management Ahmedabad (IIM Ahmedabad),https://linkingsky.com/government-exams/Teaching_Jobs/iim-ahmedabad-recruitment.html,1 Research Associate,False,"Graduates,Post Graduates",Fresher,25-05-2025,,Regular
15-04-2025,Raman Research Institute Bangalore (RRI Bangalore),https://linkingsky.com/government-exams/Teaching_Jobs/rri-recruitment.html,3 Junior Research Fellow/Senior Research Fellow,False,Post Graduates,"Fresher,Experience",Today,,Regular
15-04-2025,Meghalaya Public Service Commission (Meghalaya PSC),https://linkingsky.com/government-exams/STATE_PSC/meghalaya-psc-recruitment.html,"119 Junior Engineer, Draughtsman and Various",False,"Intermediate,Graduates,Engineers,Diploma",Fresher,Today,,Top Job
15-04-2025,Bihar Staff Selection Commission (BSSC),https://linkingsky.com/government-exams/SSC/bihar-ssc-recruitment.html,201 Field Assistant,False,Diploma,Fresher,21-05-2025,,Top Job
14-04-2025,National Mineral Development Corporation (NMDC),https://linkingsky.com/government-exams/psu-jobs/NMDC-Recruitment.html,179 Apprentice (Bacheli Complex) (Walkin),True,"ITI,Engineers,Diploma",Fresher,18-05-2025,3.0,Top Job
14-04-2025,Assam Public Service Commission (Assam PSC),https://linkingsky.com/government-exams/STATE_PSC/assam-psc-recruitment.html,7 Assistant Engineer (Water Resources Department),False,"Servicemen,Engineers",Fresher,22-05-2025,,Regular
14-04-2025,National Dope Testing Laboratory (NDTL),https://linkingsky.com/government-exams/psu-jobs/ndtl-recruitment.html,9 Technical Assistant,False,"Graduates,Doctors",Experience,26-05-2025,,Regular
14-04-2025,Assam Public Service Commission (Assam PSC),https://linkingsky.com/government-exams/STATE_PSC/assam-psc-recruitment.html,160 Junior Engineer (Water Resources Department),False,"Servicemen,Diploma",Fresher,16-05-2025,1.0,Top Job
12-04-2025,International Centre for Genetic Engineering and Biotechnology (ICGEB),https://linkingsky.com/government-exams/Teaching_Jobs/international-centre-for-genetic-engineering-and-biotechnology-icgeb-recruitment.html,"4 Research Associate, Project Research Scientist and Senior Research Fellow",False,Post Graduates,"Fresher,Experience",Today,,Regular
12-04-2025,Himachal Pradesh High Court (HP High Court),https://linkingsky.com/government-exams/psu-jobs/hp-high-court-recruitment.html,52 Stenographer Gr III,False,Graduates,Fresher,16-05-2025,1.0,Top Job
12-04-2025,Indian Maritime University (IMU),https://linkingsky.com/government-exams/Teaching_Jobs/imu-recruitment.html,"23 Section Officer, Assistant Registrar and Various",False,"Graduates,Post Graduates,Engineers",Experience,19-05-2025,4.0,Regular
11-04-2025,Employees State Insurance Corporation (ESIC),https://linkingsky.com/government-exams/psu-jobs/employees-state-insurance-corporation-recruitment.html,186 Specialist Gr II (Senior/Junior Scale) (Delhi),False,Doctors,Experience,26-05-2025,,Regular
11-04-2025,Uttarakhand Subordinate Service Selection Commission (UKSSSC),https://linkingsky.com/government-exams/psu-jobs/uttarakhand-sssc-recruitment.html,416 Group C,False,Graduates,Fresher,Today,,Top Job
11-04-2025,All India Institute of Medical Sciences Delhi (AIIMS Delhi),https://linkingsky.com/government-exams/psu-jobs/aiims-delhi-recruitment.html,265 Assistant Professor,False,Doctors,Experience,14-06-2025,,Top Job
11-04-2025,All India Institute of Medical Sciences Delhi (AIIMS Delhi),https://linkingsky.com/government-exams/psu-jobs/aiims-delhi-recruitment.html,1 Project Nurse II,False,Doctors,Fresher,23-05-2025,,Regular
11-04-2025,Rajasthan Police,https://linkingsky.com/government-exams/Police-Defence-Jobs/rajasthan-police-recruitment.html,1469 Constable Operator/ Driver,False,"Intermediate,Servicemen",Fresher,17-05-2025,2.0,Top Job
11-04-2025,Rajasthan Police,https://linkingsky.com/government-exams/Police-Defence-Jobs/rajasthan-police-recruitment.html,8148 Constable,False,Intermediate,Fresher,17-05-2025,2.0,Top Job
09-04-2025,Airports Authority of India (AAI),https://linkingsky.com/government-exams/psu-jobs/aai-recruitment.html,309 Junior Executive (Air Traffic Control),False,"Servicemen,Graduates,Engineers",Fresher,24-05-2025,,Top Job
08-04-2025,Saha Institute of Nuclear Physics (SINP Kolkata),https://linkingsky.com/government-exams/Teaching_Jobs/sinp-kolkata-recruitment.html,1 Research Associates,False,Post Graduates,Fresher,14-06-2025,,Regular
08-04-2025,National Institute of Design (NID),https://linkingsky.com/government-exams/Teaching_Jobs/nid-ahmedabad-recruitment.html,"15 Administrative Officer, Senior Assistant Librarian and Various (Madhya Pradesh)",False,"Graduates,Post Graduates","Fresher,Experience",Today,,Regular
08-04-2025,Gujarat Panchayat Service Selection Board (GPSSB),https://linkingsky.com/government-exams/psu-jobs/gujarat-panchayat-seva-selection-board-recruitment.html,"1251 Junior Clerk, Staff Nurse, Health Worker and Various",False,"Intermediate,Graduates,Post Graduates,Engineers,Doctors",Fresher,Today,,Top Job
07-04-2025,Jharkhand Staff Selection Commission (JSSC),https://linkingsky.com/government-exams/SSC/jharkhand-ssc-recruitment.html,23 Scientific Assistant,False,"Servicemen,Post Graduates",Fresher,02-06-2025,,Top Job
07-04-2025,Tata Memorial Centre Hospital (TMC Hospital),https://linkingsky.com/government-exams/psu-jobs/tata-memorial-hospital-recruitment.html,26 Senior Resident (HBCH/MPMMCC Varanasi) (Walkin),True,Doctors,Fresher,31-05-2025,,Regular
05-03-2025,Agricultural Scientists Recruitment Board (ASRB),https://linkingsky.com/government-exams/psu-jobs/asrb-recruitment.html,"582 NET, ARS, SMS and STO",False,Post Graduates,Fresher,21-05-2025,,Top Job
12-02-2025,All India Institutes of Medical Sciences Deoghar (AIIMS Deoghar),https://linkingsky.com/government-exams/psu-jobs/all-india-institutes-of-medical-sciences-deoghar-aiims-deoghar-recruitment.html,104 Senior Resident,False,Doctors,Fresher,15-07-2025,,Regular
17-01-2025,All India Institutes of Medical Sciences Deoghar (AIIMS Deoghar),https://linkingsky.com/government-exams/psu-jobs/all-india-institutes-of-medical-sciences-deoghar-aiims-deoghar-recruitment.html,107 Senior Resident,False,Doctors,Fresher,10-06-2025,,Regular
07-01-2025,Indian Institute of Technology Bombay (IIT Bombay),https://linkingsky.com/government-exams/Teaching_Jobs/iit-bombay-recruitment.html,Foreign Faculty and Post Doctoral Fellows (Recruitment Drive for Foreign Nationals),False,Post Graduates,"Fresher,Experience",31-12-2025,,Regular
17-01-2025,All India Institutes of Medical Sciences Deoghar (AIIMS Deoghar),https://linkingsky.com/government-exams/psu-jobs/all-india-institutes-of-medical-sciences-deoghar-aiims-deoghar-recruitment.html,107 Senior Resident,False,Doctors,Fresher,10-06-2025,,Regular
07-01-2025,Indian Institute of Technology Bombay (IIT Bombay),https://linkingsky.com/government-exams/Teaching_Jobs/iit-bombay-recruitment.html,Foreign Faculty and Post Doctoral Fellows (Recruitment Drive for Foreign Nationals),False,Post Graduates,"Fresher,Experience",31-12-2025,,Regular
20-04-2023,Indian Institute of Technology Gandhinagar (IIT Gandhinagar),https://linkingsky.com/government-exams/Teaching_Jobs/iit-gandhinagar-recruitment.html,1 Postdoctoral Fellow,False,Post Graduates,Fresher,25-05-2023,,Regular
20-04-2023,Indian Institute of Technology Gandhinagar (IIT Gandhinagar),https://linkingsky.com/government-exams/Teaching_Jobs/iit-gandhinagar-recruitment.html,1 Post-doctoral fellow,False,Post Graduates,Fresher,25-05-2023,,Regular
20-04-2023,High Court of Manipur,https://linkingsky.com/government-exams/psu-jobs/manipur-high-court-recruitment.html,118 Lower Division Assistant and Group D,False,"Matriculation,Graduates",Fresher,23-05-2023,3.0,Top Job
20-04-2023,West Bengal Police,https://linkingsky.com/government-exams/Police-Defence-Jobs/west-bengal-police-recruitment.html,Lady Constables,False,Intermediate,Fresher,22-05-2023,2.0,Top Job
19-04-2023,Tata Memorial Centre Hospital (TMC Hospital),https://linkingsky.com/government-exams/psu-jobs/tata-memorial-hospital-recruitment.html,1 Medical Officer (HBCH & RC Visakhapatnam),False,Doctors,Experience,31-07-2023,,Regular
18-04-2023,Odisha Public Service Commission (OPSC),https://linkingsky.com/government-exams/STATE_PSC/opsc-recruitment.html,224 Lecturers (Technical Education),False,"Post Graduates,Engineers",Fresher,26-05-2023,,Top Job
17-04-2023,National Technical Research Organisation (NTRO),https://linkingsky.com/government-exams/psu-jobs/ntro-recruitment.html,35 Analyst-A,False,Graduates,Fresher,31-05-2023,,Top Job
12-04-2023,Central Agricultural University (CAU),https://linkingsky.com/government-exams/Teaching_Jobs/cau-imphal-recruitment.html,"186 Assistant Professor, Associate Professor and Professor",False,Post Graduates,"Fresher,Experience",31-05-2023,,Regular
03-04-2023,Regional Institute of Education Bhopal (RIE Bhopal),https://linkingsky.com/government-exams/Teaching_Jobs/rie-bhopal-recruitment.html,"30 Professor, Associate Professor and Assistant Professor",False,Post Graduates,"Fresher,Experience",27-05-2023,,Regular
03-04-2023,Regional Institute of Education Bhopal (RIE Bhopal),https://linkingsky.com/government-exams/Teaching_Jobs/rie-bhopal-recruitment.html,"34 Lab Assistant, TGT, PGT and Various (Walkin)",True,"Intermediate,Graduates,Post Graduates,Engineers,Post Graduate Diploma",Fresher,09-06-2023,,Regular
17-03-2023,Madhya Pradesh Public Service Commission (MPPSC),https://linkingsky.com/government-exams/STATE_PSC/mppsc-recruitment.html,6 District Sport and Youth Welfare Officer,False,Post Graduates,Fresher,25-06-2023,,Regular
17-03-2023,Madhya Pradesh Public Service Commission (MPPSC),https://linkingsky.com/government-exams/STATE_PSC/mppsc-recruitment.html,2 Assistant Director Resham,False,Post Graduates,Fresher,17-06-2023,,Regular
17-03-2023,Madhya Pradesh Public Service Commission (MPPSC),https://linkingsky.com/government-exams/STATE_PSC/mppsc-recruitment.html,5 Mining Officer,False,Post Graduates,Fresher,09-06-2023,,Regular
17-03-2023,Madhya Pradesh Public Service Commission (MPPSC),https://linkingsky.com/government-exams/STATE_PSC/mppsc-recruitment.html,3 Assistant Director/District Statical Officer,False,Post Graduates,Fresher,31-05-2023,,Regular
17-03-2023,Madhya Pradesh Public Service Commission (MPPSC),https://linkingsky.com/government-exams/STATE_PSC/mppsc-recruitment.html,1 Senior Medical Homeopathy Specialist,False,Doctors,Fresher,23-05-2023,3.0,Regular
20-01-2023,Centre for Development of Telematics (CDOT),https://linkingsky.com/government-exams/psu-jobs/centre-for-development-of-telematics-cdot-recruitment.html,162 Project Engineer,False,"Post Graduates,Engineers",Experience,29-11-2023,,Regular
03-01-2023,Madhya Pradesh Public Service Commission (MPPSC),https://linkingsky.com/government-exams/STATE_PSC/mppsc-recruitment.html,100 Taxation Assistant,False,Graduates,Fresher,08-06-2023,,Top Job
03-01-2023,Madhya Pradesh Public Service Commission (MPPSC),https://linkingsky.com/government-exams/STATE_PSC/mppsc-recruitment.html,129 Sport Officer,False,Post Graduates,Fresher,27-05-2023,,Top Job
22-12-2022,Digital India Corporation (DIC),https://linkingsky.com/government-exams/psu-jobs/digital-india-corporation-dic-recruitment.html,1 Project Coordinator- Manipur,False,"Graduates,Post Graduates",Experience,30-06-2023,,Regular
06-12-2022,Digital India Corporation (DIC),https://linkingsky.com/government-exams/psu-jobs/digital-india-corporation-dic-recruitment.html,"10 Full-stack developer, Helpdesk Executive and Various",False,"Graduates,Post Graduates,Engineers",Experience,05-06-2023,,Regular
02-11-2022,Satluj Jal Vidyut Nigam Limited (SJVN),https://linkingsky.com/government-exams/psu-jobs/sjvn-recruitment.html,Field Engineers/Officer (Through Civil Service Exam 2023),False,"Post Graduates,Engineers",Fresher,10-03-2024,,Top Job
